20,1.9764594492,1.85090669092
21,2.01499725666,1.90836320815
22,1.97780024629,1.85364484341
23,2.01257773678,1.90599279565
24,1.97852174387,1.85592944371
25,2.01063244535,1.90400303462
26,1.97933930046,1.85786453688
27,2.00918161183,1.9023090707
28,1.98023739266,1.85952461109
29,2.00812865631,1.90084952095
30,1.98114335363,1.86096439536
31,2.0070879148,1.89957888469
32,1.9817524912,1.86222500282
33,2.00599076334,1.89846271961
34,1.98217286555,1.86333791654
35,2.0050723012,1.89747447517
36,1.98262620804,1.86432765277
37,2.00433570792,1.89659335502
38,1.98308452857,1.8652135868
39,2.00370704801,1.89580283849
40,1.98352662941,1.86601123325
41,2.00308326037,1.89508963551
42,1.98384483385,1.86673316194
43,2.00244579238,1.89444293389
44,1.98411225678,1.86738966483
45,2.00191274665,1.89385384753
46,1.98439299147,1.86798924966
47,2.00143285915,1.8933150059
48,1.98466117277,1.86853901045
49,2.00104346402,1.89282024414
50,1.984950413,1.86904490943
51,2.00067124502,1.89236436624
52,1.98518588581,1.86951199408
53,2.00029705783,1.8919429619
54,1.98541092943,1.86994456607
55,1.99996065106,1.89155226348
56,1.98559819867,1.8703463141
57,1.99962140485,1.89118903302
58,1.98575608638,1.87072041932
59,1.99931104842,1.89085047235
60,1.98591856015,1.87106963971
61,1.99903880933,1.89053415085
62,1.98607825133,1.87139637817
63,1.99878656437,1.89023794705
64,1.98623019927,1.87170273793
65,1.99853289505,1.88996000098
66,1.98634948571,1.87199056776
67,1.99827598741,1.88969867511
68,1.986467442,1.87226149943
69,1.99805377293,1.889452522
70,1.98658392202,1.87251697854
71,1.9978354266,1.88922025759
72,1.98668299276,1.87275829041
73,1.99762961973,1.8890007387
74,1.98678546478,1.87298658163
75,1.99744919574,1.88879294425
76,1.98689331239,1.87320287836
77,1.99728165037,1.88859595942
78,1.98699540813,1.87340810164
79,1.99711234048,1.88840896212
80,1.98708229547,1.87360308061
81,1.9969509311,1.88823121157
82,1.98717454872,1.87378856362
83,1.99680128404,1.88806203847
84,1.98725406829,1.87396522789
85,1.99664710758,1.88790083662
86,1.9873189975,1.87413368772
87,1.99650070734,1.88774705559
88,1.98738873415,1.87429450166
89,1.99636241047,1.8876001945
90,1.9874550402,1.87444817869
91,1.99623920278,1.88745979657
92,1.98752837523,1.87459518359
93,1.99612170502,1.88732544433
94,1.98759720613,1.87473594163
95,1.99601023431,1.88719675552
96,1.98766480995,1.87487084272
97,1.99590040002,1.88707337944
98,1.98772383281,1.87500024495
99,1.99578655086,1.88695499376
100,1.98777405459,1.87512447782
