8000,1.990476062,1.881143578
8001,1.990575652,1.881290749
8002,1.990476071,1.881143597
8003,1.990575636,1.881290731
8004,1.990476079,1.881143616
8005,1.99057562,1.881290713
8006,1.990476087,1.881143635
8007,1.990575603,1.881290696
8008,1.990476095,1.881143654
8009,1.990575586,1.881290678
8010,1.990476104,1.881143673
8011,1.990575569,1.88129066
8012,1.990476112,1.881143692
8013,1.990575553,1.881290642
8014,1.99047612,1.881143711
8015,1.990575536,1.881290625
8016,1.990476128,1.88114373
8017,1.990575519,1.881290607
8018,1.990476136,1.881143749
8019,1.990575503,1.88129059
8020,1.990476144,1.881143768
8021,1.990575486,1.881290572
8022,1.990476153,1.881143787
8023,1.99057547,1.881290554
8024,1.990476161,1.881143806
8025,1.990575453,1.881290537
8026,1.990476169,1.881143825
8027,1.990575437,1.881290519
8028,1.990476177,1.881143844
8029,1.99057542,1.881290501
8030,1.990476185,1.881143863
8031,1.990575403,1.881290484
8032,1.990476193,1.881143882
8033,1.990575387,1.881290466
8034,1.990476202,1.8811439
8035,1.99057537,1.881290449
8036,1.990476209,1.881143919
8037,1.990575353,1.881290431
8038,1.990476217,1.881143938
8039,1.990575336,1.881290414
8040,1.990476225,1.881143957
8041,1.99057532,1.881290396
8042,1.990476233,1.881143976
8043,1.990575303,1.881290378
8044,1.990476241,1.881143995
8045,1.990575286,1.881290361
8046,1.990476249,1.881144014
8047,1.990575269,1.881290343
8048,1.990476257,1.881144033
8049,1.990575253,1.881290326
8050,1.990476265,1.881144051
8051,1.990575236,1.881290308
8052,1.990476273,1.88114407
8053,1.99057522,1.881290291
8054,1.990476281,1.881144089
8055,1.990575204,1.881290273
8056,1.99047629,1.881144108
8057,1.990575187,1.881290256
8058,1.990476297,1.881144127
8059,1.990575171,1.881290238
8060,1.990476306,1.881144146
8061,1.990575155,1.881290221
8062,1.990476314,1.881144164
8063,1.990575138,1.881290204
8064,1.990476322,1.881144183
8065,1.990575122,1.881290186
8066,1.99047633,1.881144202
8067,1.990575105,1.881290169
8068,1.990476338,1.881144221
8069,1.990575089,1.881290151
8070,1.990476346,1.881144239
8071,1.990575073,1.881290134
8072,1.990476354,1.881144258
8073,1.990575057,1.881290116
8074,1.990476363,1.881144277
8075,1.99057504,1.881290099
8076,1.990476371,1.881144296
8077,1.990575024,1.881290082
8078,1.990476379,1.881144314
8079,1.990575007,1.881290064
8080,1.990476387,1.881144333
